number,artist,title,bigram
171,ABBA,Dancing Queen,young and
171,ABBA,Dancing Queen,and the
171,ABBA,Dancing Queen,the music's
171,ABBA,Dancing Queen,music's high
171,ABBA,Dancing Queen,high with
171,ABBA,Dancing Queen,with a
171,ABBA,Dancing Queen,a bit
171,ABBA,Dancing Queen,bit of
171,ABBA,Dancing Queen,of rock
171,ABBA,Dancing Queen,rock music
171,ABBA,Dancing Queen,music everything
171,ABBA,Dancing Queen,everything is
171,ABBA,Dancing Queen,is fine
171,ABBA,Dancing Queen,fine you're
171,ABBA,Dancing Queen,you're in
171,ABBA,Dancing Queen,in the
171,ABBA,Dancing Queen,the mood
171,ABBA,Dancing Queen,mood for
171,ABBA,Dancing Queen,for a
171,ABBA,Dancing Queen,a dance
171,ABBA,Dancing Queen,dance and
171,ABBA,Dancing Queen,and when
171,ABBA,Dancing Queen,when you
171,ABBA,Dancing Queen,you get
171,ABBA,Dancing Queen,get the
171,ABBA,Dancing Queen,the chance
171,ABBA,Dancing Queen,chance you
171,ABBA,Dancing Queen,you are
171,ABBA,Dancing Queen,are the
171,ABBA,Dancing Queen,the dancing
171,ABBA,Dancing Queen,dancing queen
171,ABBA,Dancing Queen,queen young
171,ABBA,Dancing Queen,young and
171,ABBA,Dancing Queen,and sweet
171,ABBA,Dancing Queen,sweet only
171,ABBA,Dancing Queen,only seventeen
171,ABBA,Dancing Queen,seventeen dancing
171,ABBA,Dancing Queen,dancing queen
171,ABBA,Dancing Queen,queen feel
171,ABBA,Dancing Queen,feel the
171,ABBA,Dancing Queen,the beat
171,ABBA,Dancing Queen,beat from
171,ABBA,Dancing Queen,from the
171,ABBA,Dancing Queen,the tambourine
171,ABBA,Dancing Queen,tambourine oh
171,ABBA,Dancing Queen,oh yeah
171,ABBA,Dancing Queen,yeah you
171,ABBA,Dancing Queen,you can
171,ABBA,Dancing Queen,can dance
171,ABBA,Dancing Queen,dance you
171,ABBA,Dancing Queen,you can
171,ABBA,Dancing Queen,can jive
171,ABBA,Dancing Queen,jive having
171,ABBA,Dancing Queen,having the
171,ABBA,Dancing Queen,the time
171,ABBA,Dancing Queen,time of
171,ABBA,Dancing Queen,of your
171,ABBA,Dancing Queen,your life
171,ABBA,Dancing Queen,life see
171,ABBA,Dancing Queen,see that
171,ABBA,Dancing Queen,that girl
171,ABBA,Dancing Queen,girl watch
171,ABBA,Dancing Queen,watch that
171,ABBA,Dancing Queen,that scene
171,ABBA,Dancing Queen,scene diggin
171,ABBA,Dancing Queen,diggin the
171,ABBA,Dancing Queen,the dancing
171,ABBA,Dancing Queen,dancing queen
171,ABBA,Dancing Queen,queen you're
171,ABBA,Dancing Queen,you're a
171,ABBA,Dancing Queen,a teaser
171,ABBA,Dancing Queen,teaser you
171,ABBA,Dancing Queen,you turn
171,ABBA,Dancing Queen,turn em
171,ABBA,Dancing Queen,em on
171,ABBA,Dancing Queen,on leave
171,ABBA,Dancing Queen,leave em
171,ABBA,Dancing Queen,em burning
171,ABBA,Dancing Queen,burning and
171,ABBA,Dancing Queen,and then
171,ABBA,Dancing Queen,then you're
171,ABBA,Dancing Queen,you're gone
171,ABBA,Dancing Queen,gone looking
171,ABBA,Dancing Queen,looking out
171,ABBA,Dancing Queen,out for
171,ABBA,Dancing Queen,for another
171,ABBA,Dancing Queen,another anyone
171,ABBA,Dancing Queen,anyone will
171,ABBA,Dancing Queen,will do
171,ABBA,Dancing Queen,do you're
171,ABBA,Dancing Queen,you're in
171,ABBA,Dancing Queen,in the
171,ABBA,Dancing Queen,the mood
171,ABBA,Dancing Queen,mood for
171,ABBA,Dancing Queen,for a
171,ABBA,Dancing Queen,a dance
171,ABBA,Dancing Queen,dance and
171,ABBA,Dancing Queen,and when
171,ABBA,Dancing Queen,when you
171,ABBA,Dancing Queen,you get
171,ABBA,Dancing Queen,get the
171,ABBA,Dancing Queen,the chance
171,ABBA,Dancing Queen,chance you
171,ABBA,Dancing Queen,you are
171,ABBA,Dancing Queen,are the
171,ABBA,Dancing Queen,the dancing
171,ABBA,Dancing Queen,dancing queen
171,ABBA,Dancing Queen,queen young
171,ABBA,Dancing Queen,young and
171,ABBA,Dancing Queen,and sweet
171,ABBA,Dancing Queen,sweet only
171,ABBA,Dancing Queen,only seventeen
171,ABBA,Dancing Queen,seventeen dancing
171,ABBA,Dancing Queen,dancing queen
171,ABBA,Dancing Queen,queen feel
171,ABBA,Dancing Queen,feel the
171,ABBA,Dancing Queen,the beat
171,ABBA,Dancing Queen,beat from
171,ABBA,Dancing Queen,from the
171,ABBA,Dancing Queen,the tambourine
171,ABBA,Dancing Queen,tambourine oh
171,ABBA,Dancing Queen,oh yeah
171,ABBA,Dancing Queen,yeah you
171,ABBA,Dancing Queen,you can
171,ABBA,Dancing Queen,can dance
171,ABBA,Dancing Queen,dance you
171,ABBA,Dancing Queen,you can
171,ABBA,Dancing Queen,can jive
171,ABBA,Dancing Queen,jive having
171,ABBA,Dancing Queen,having the
171,ABBA,Dancing Queen,the time
171,ABBA,Dancing Queen,time of
171,ABBA,Dancing Queen,of your
171,ABBA,Dancing Queen,your life
171,ABBA,Dancing Queen,life see
171,ABBA,Dancing Queen,see that
171,ABBA,Dancing Queen,that girl
171,ABBA,Dancing Queen,girl watch
171,ABBA,Dancing Queen,watch that
171,ABBA,Dancing Queen,that scene
171,ABBA,Dancing Queen,scene diggin
171,ABBA,Dancing Queen,diggin the
171,ABBA,Dancing Queen,the dancing
171,ABBA,Dancing Queen,dancing queen
171,ABBA,Dancing Queen,queen diggin
171,ABBA,Dancing Queen,diggin the
171,ABBA,Dancing Queen,the dancing
171,ABBA,Dancing Queen,dancing queen
172,Aerosmith,Dream On,every time
172,Aerosmith,Dream On,time that
172,Aerosmith,Dream On,that i
172,Aerosmith,Dream On,i look
172,Aerosmith,Dream On,look in
172,Aerosmith,Dream On,in the
172,Aerosmith,Dream On,the mirror
172,Aerosmith,Dream On,mirror all
172,Aerosmith,Dream On,all these
172,Aerosmith,Dream On,these lines
172,Aerosmith,Dream On,lines in
172,Aerosmith,Dream On,in my
172,Aerosmith,Dream On,my face
172,Aerosmith,Dream On,face gettin
172,Aerosmith,Dream On,gettin clearer
172,Aerosmith,Dream On,clearer the
172,Aerosmith,Dream On,the past
172,Aerosmith,Dream On,past is
172,Aerosmith,Dream On,is gone
172,Aerosmith,Dream On,gone it
172,Aerosmith,Dream On,it went
172,Aerosmith,Dream On,went by
172,Aerosmith,Dream On,by like
172,Aerosmith,Dream On,like dusk
172,Aerosmith,Dream On,dusk to
172,Aerosmith,Dream On,to dawn
172,Aerosmith,Dream On,dawn isn't
172,Aerosmith,Dream On,isn't that
172,Aerosmith,Dream On,that the
172,Aerosmith,Dream On,the way
172,Aerosmith,Dream On,way everybody's
172,Aerosmith,Dream On,everybody's got
172,Aerosmith,Dream On,got their
172,Aerosmith,Dream On,their dues
172,Aerosmith,Dream On,dues in
172,Aerosmith,Dream On,in life
172,Aerosmith,Dream On,life to
172,Aerosmith,Dream On,to pay
172,Aerosmith,Dream On,pay yeah
172,Aerosmith,Dream On,yeah i
172,Aerosmith,Dream On,i know
172,Aerosmith,Dream On,know nobody
172,Aerosmith,Dream On,nobody knows
172,Aerosmith,Dream On,knows where
172,Aerosmith,Dream On,where it
172,Aerosmith,Dream On,it comes
172,Aerosmith,Dream On,comes and
172,Aerosmith,Dream On,and where
172,Aerosmith,Dream On,where it
172,Aerosmith,Dream On,it goes
172,Aerosmith,Dream On,goes i
172,Aerosmith,Dream On,i know
172,Aerosmith,Dream On,know it's
172,Aerosmith,Dream On,it's everybody's
172,Aerosmith,Dream On,everybody's sin
172,Aerosmith,Dream On,sin you
172,Aerosmith,Dream On,you got
172,Aerosmith,Dream On,got to
172,Aerosmith,Dream On,to lose
172,Aerosmith,Dream On,lose to
172,Aerosmith,Dream On,to know
172,Aerosmith,Dream On,know how
172,Aerosmith,Dream On,how to
172,Aerosmith,Dream On,to win
172,Aerosmith,Dream On,win half
172,Aerosmith,Dream On,half my
172,Aerosmith,Dream On,my life's
172,Aerosmith,Dream On,life's in
172,Aerosmith,Dream On,in books
172,Aerosmith,Dream On,books written
172,Aerosmith,Dream On,written pages
172,Aerosmith,Dream On,pages live
172,Aerosmith,Dream On,live and
172,Aerosmith,Dream On,and learn
172,Aerosmith,Dream On,learn from
172,Aerosmith,Dream On,from fools
172,Aerosmith,Dream On,fools and
172,Aerosmith,Dream On,and from
172,Aerosmith,Dream On,from sages
172,Aerosmith,Dream On,sages you
172,Aerosmith,Dream On,you know
172,Aerosmith,Dream On,know it's
172,Aerosmith,Dream On,it's true
172,Aerosmith,Dream On,true all
172,Aerosmith,Dream On,all the
172,Aerosmith,Dream On,the things
172,Aerosmith,Dream On,things come
172,Aerosmith,Dream On,come back
172,Aerosmith,Dream On,back to
172,Aerosmith,Dream On,to you
172,Aerosmith,Dream On,you sing
172,Aerosmith,Dream On,sing with
172,Aerosmith,Dream On,with me
172,Aerosmith,Dream On,me sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the year
172,Aerosmith,Dream On,year sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the laughter
172,Aerosmith,Dream On,laughter and
172,Aerosmith,Dream On,and sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the tear
172,Aerosmith,Dream On,tear sing
172,Aerosmith,Dream On,sing it
172,Aerosmith,Dream On,it with
172,Aerosmith,Dream On,with me
172,Aerosmith,Dream On,me if
172,Aerosmith,Dream On,if it's
172,Aerosmith,Dream On,it's just
172,Aerosmith,Dream On,just for
172,Aerosmith,Dream On,for today
172,Aerosmith,Dream On,today maybe
172,Aerosmith,Dream On,maybe tomorrow
172,Aerosmith,Dream On,tomorrow the
172,Aerosmith,Dream On,the good
172,Aerosmith,Dream On,good lord
172,Aerosmith,Dream On,lord will
172,Aerosmith,Dream On,will take
172,Aerosmith,Dream On,take you
172,Aerosmith,Dream On,you away
172,Aerosmith,Dream On,away well
172,Aerosmith,Dream On,well sing
172,Aerosmith,Dream On,sing with
172,Aerosmith,Dream On,with me
172,Aerosmith,Dream On,me sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the year
172,Aerosmith,Dream On,year sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the laughter
172,Aerosmith,Dream On,laughter and
172,Aerosmith,Dream On,and sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the tear
172,Aerosmith,Dream On,tear sing
172,Aerosmith,Dream On,sing it
172,Aerosmith,Dream On,it with
172,Aerosmith,Dream On,with me
172,Aerosmith,Dream On,me if
172,Aerosmith,Dream On,if it's
172,Aerosmith,Dream On,it's just
172,Aerosmith,Dream On,just for
172,Aerosmith,Dream On,for today
172,Aerosmith,Dream On,today maybe
172,Aerosmith,Dream On,maybe tomorrow
172,Aerosmith,Dream On,tomorrow the
172,Aerosmith,Dream On,the good
172,Aerosmith,Dream On,good lord
172,Aerosmith,Dream On,lord will
172,Aerosmith,Dream On,will take
172,Aerosmith,Dream On,take you
172,Aerosmith,Dream On,you away
172,Aerosmith,Dream On,away dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream yourself
172,Aerosmith,Dream On,yourself a
172,Aerosmith,Dream On,a dream
172,Aerosmith,Dream On,dream come
172,Aerosmith,Dream On,come true
172,Aerosmith,Dream On,true dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream until
172,Aerosmith,Dream On,until your
172,Aerosmith,Dream On,your dream
172,Aerosmith,Dream On,dream comes
172,Aerosmith,Dream On,comes through
172,Aerosmith,Dream On,through dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on dream
172,Aerosmith,Dream On,dream on
172,Aerosmith,Dream On,on ahh
172,Aerosmith,Dream On,ahh sing
172,Aerosmith,Dream On,sing with
172,Aerosmith,Dream On,with me
172,Aerosmith,Dream On,me sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the year
172,Aerosmith,Dream On,year sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the laughter
172,Aerosmith,Dream On,laughter and
172,Aerosmith,Dream On,and sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the tear
172,Aerosmith,Dream On,tear sing
172,Aerosmith,Dream On,sing it
172,Aerosmith,Dream On,it with
172,Aerosmith,Dream On,with me
172,Aerosmith,Dream On,me if
172,Aerosmith,Dream On,if it's
172,Aerosmith,Dream On,it's just
172,Aerosmith,Dream On,just for
172,Aerosmith,Dream On,for today
172,Aerosmith,Dream On,today maybe
172,Aerosmith,Dream On,maybe tomorrow
172,Aerosmith,Dream On,tomorrow the
172,Aerosmith,Dream On,the good
172,Aerosmith,Dream On,good lord
172,Aerosmith,Dream On,lord will
172,Aerosmith,Dream On,will take
172,Aerosmith,Dream On,take you
172,Aerosmith,Dream On,you away
172,Aerosmith,Dream On,away sing
172,Aerosmith,Dream On,sing with
172,Aerosmith,Dream On,with me
172,Aerosmith,Dream On,me sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the year
172,Aerosmith,Dream On,year sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the laughter
172,Aerosmith,Dream On,laughter and
172,Aerosmith,Dream On,and sing
172,Aerosmith,Dream On,sing for
172,Aerosmith,Dream On,for the
172,Aerosmith,Dream On,the tear
172,Aerosmith,Dream On,tear sing
172,Aerosmith,Dream On,sing it
172,Aerosmith,Dream On,it with
172,Aerosmith,Dream On,with me
172,Aerosmith,Dream On,me if
172,Aerosmith,Dream On,if it's
172,Aerosmith,Dream On,it's just
172,Aerosmith,Dream On,just for
172,Aerosmith,Dream On,for today
172,Aerosmith,Dream On,today maybe
172,Aerosmith,Dream On,maybe tomorrow
172,Aerosmith,Dream On,tomorrow the
172,Aerosmith,Dream On,the good
172,Aerosmith,Dream On,good lord
172,Aerosmith,Dream On,lord will
172,Aerosmith,Dream On,will take
172,Aerosmith,Dream On,take you
172,Aerosmith,Dream On,you away
173,Sex Pistols,God Save the Queen,god save
173,Sex Pistols,God Save the Queen,save the
173,Sex Pistols,God Save the Queen,the queen
173,Sex Pistols,God Save the Queen,queen the
173,Sex Pistols,God Save the Queen,the fascist
173,Sex Pistols,God Save the Queen,fascist regime
173,Sex Pistols,God Save the Queen,regime they
173,Sex Pistols,God Save the Queen,they made
173,Sex Pistols,God Save the Queen,made you
173,Sex Pistols,God Save the Queen,you a
173,Sex Pistols,God Save the Queen,a moron
173,Sex Pistols,God Save the Queen,moron a
173,Sex Pistols,God Save the Queen,a potential
173,Sex Pistols,God Save the Queen,potential h
173,Sex Pistols,God Save the Queen,h bomb
173,Sex Pistols,God Save the Queen,bomb god
173,Sex Pistols,God Save the Queen,god save
173,Sex Pistols,God Save the Queen,save the
173,Sex Pistols,God Save the Queen,the queen
173,Sex Pistols,God Save the Queen,queen she
173,Sex Pistols,God Save the Queen,she ain't
173,Sex Pistols,God Save the Queen,ain't no
173,Sex Pistols,God Save the Queen,no human
173,Sex Pistols,God Save the Queen,human being
173,Sex Pistols,God Save the Queen,being and
173,Sex Pistols,God Save the Queen,and there's
173,Sex Pistols,God Save the Queen,there's no
173,Sex Pistols,God Save the Queen,no future
173,Sex Pistols,God Save the Queen,future in
173,Sex Pistols,God Save the Queen,in england's
173,Sex Pistols,God Save the Queen,england's dreaming
173,Sex Pistols,God Save the Queen,dreaming don't
173,Sex Pistols,God Save the Queen,don't be
173,Sex Pistols,God Save the Queen,be told
173,Sex Pistols,God Save the Queen,told what
173,Sex Pistols,God Save the Queen,what you
173,Sex Pistols,God Save the Queen,you want
173,Sex Pistols,God Save the Queen,want you
173,Sex Pistols,God Save the Queen,you want
173,Sex Pistols,God Save the Queen,want and
173,Sex Pistols,God Save the Queen,and don't
173,Sex Pistols,God Save the Queen,don't be
173,Sex Pistols,God Save the Queen,be told
173,Sex Pistols,God Save the Queen,told what
173,Sex Pistols,God Save the Queen,what you
173,Sex Pistols,God Save the Queen,you need
173,Sex Pistols,God Save the Queen,need there's
173,Sex Pistols,God Save the Queen,there's no
173,Sex Pistols,God Save the Queen,no future
173,Sex Pistols,God Save the Queen,future no
173,Sex Pistols,God Save the Queen,no future
173,Sex Pistols,God Save the Queen,future no
173,Sex Pistols,God Save the Queen,no future
173,Sex Pistols,God Save the Queen,future for
173,Sex Pistols,God Save the Queen,for you
173,Sex Pistols,God Save the Queen,you god
173,Sex Pistols,God Save the Queen,god save
173,Sex Pistols,God Save the Queen,save the
173,Sex Pistols,God Save the Queen,the queen
173,Sex Pistols,God Save the Queen,queen we
173,Sex Pistols,God Save the Queen,we mean
173,Sex Pistols,God Save the Queen,mean it
173,Sex Pistols,God Save the Queen,it man
173,Sex Pistols,God Save the Queen,man we
173,Sex Pistols,God Save the Queen,we love
173,Sex Pistols,God Save the Queen,love our
173,Sex Pistols,God Save the Queen,our queen
173,Sex Pistols,God Save the Queen,queen god
173,Sex Pistols,God Save the Queen,god saves
173,Sex Pistols,God Save the Queen,saves god
173,Sex Pistols,God Save the Queen,god save
173,Sex Pistols,God Save the Queen,save the
173,Sex Pistols,God Save the Queen,the queen
173,Sex Pistols,God Save the Queen,queen cause
173,Sex Pistols,God Save the Queen,cause tourists
173,Sex Pistols,God Save the Queen,tourists are
173,Sex Pistols,God Save the Queen,are money
173,Sex Pistols,God Save the Queen,money and
173,Sex Pistols,God Save the Queen,and our
173,Sex Pistols,God Save the Queen,our figurehead
173,Sex Pistols,God Save the Queen,figurehead is
173,Sex Pistols,God Save the Queen,is not
173,Sex Pistols,God Save the Queen,not what
173,Sex Pistols,God Save the Queen,what she
173,Sex Pistols,God Save the Queen,she seems
173,Sex Pistols,God Save the Queen,seems oh
173,Sex Pistols,God Save the Queen,oh god
173,Sex Pistols,God Save the Queen,god save
173,Sex Pistols,God Save the Queen,save history
173,Sex Pistols,God Save the Queen,history god
173,Sex Pistols,God Save the Queen,god save
173,Sex Pistols,God Save the Queen,save your
173,Sex Pistols,God Save the Queen,your mad
173,Sex Pistols,God Save the Queen,mad parade
173,Sex Pistols,God Save the Queen,parade oh
173,Sex Pistols,God Save the Queen,oh lord
173,Sex Pistols,God Save the Queen,lord god
173,Sex Pistols,God Save the Queen,god have
173,Sex Pistols,God Save the Queen,have mercy
173,Sex Pistols,God Save the Queen,mercy all
173,Sex Pistols,God Save the Queen,all crimes
173,Sex Pistols,God Save the Queen,crimes are
173,Sex Pistols,God Save the Queen,are paid
173,Sex Pistols,God Save the Queen,paid when
173,Sex Pistols,God Save the Queen,when there's
173,Sex Pistols,God Save the Queen,there's no
173,Sex Pistols,God Save the Queen,no future
173,Sex Pistols,God Save the Queen,future how
173,Sex Pistols,God Save the Queen,how can
173,Sex Pistols,God Save the Queen,can there
